Sector,Price,Built Up Area,Bedroom,Bathroom,Balcony,Others,Pooja Room,Servant Room,Store Room,Study Room,Floor Num,Total Floor,Facing_North,Facing_North-East,Facing_North-West,Facing_South,Facing_South-East,Facing_South-West,Facing_Unknown,Facing_West,Property Age,Overlooking_Club,Overlooking_Lake facing,Overlooking_Main Road,Overlooking_Others,Overlooking_Park,Overlooking_Pool,NearbyPlace_Business,NearbyPlace_Education,NearbyPlace_Financial,NearbyPlace_Healthcare,NearbyPlace_Leisure,NearbyPlace_Religious,NearbyPlace_Residentail,NearbyPlace_Shopping,NearbyPlace_Transport,Property Ownership,Furnishing,Power Backup,Covered_Parking,Open_Parking,Total Parking,Rating,Sector_encoded
Sector 70,2.1,1400,2,3,4,0,0,1,0,0,9,16,0,0,0,0,0,0,0,0,3,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,2,2,0,2,4.1,2.2
Sector 70,2.6,1950,3,4,3,0,0,1,0,0,6,16,1,0,0,0,0,0,0,0,3,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,1,2,4.1,2.2
Sector 70,3.8,2500,4,6,4,0,1,1,0,1,6,16,1,0,0,0,0,0,0,0,3,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,2,2,0,2,4.1,2.2
Sector 62,3.5,1235,2,2,3,0,0,0,0,0,21,32,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,2,2,1,6,7,3.8,3.7
Sector 65,3.85,1750,3,3,3,1,0,0,0,0,31,44,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,3.8,3.2
Sector 65,3.45,1600,3,3,3,1,0,0,0,0,21,34,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,3.8,3.2
Sector 65,2.85,1350,2,2,3,1,0,0,0,0,21,34,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,3.8,3.2
Sector 65,2.35,1150,2,2,3,1,0,0,0,0,19,34,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,3.8,3.2
Sector 65,2.4,1000,2,2,3,0,0,0,0,0,33,34,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,3.8,3.2
Sector 61,2.75,1550,3,3,2,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,2,1,1,2,3.6,2.7
Sector 74,3.75,1850,3,3,3,0,0,1,0,0,12,30,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,2,1,0,1,4,2.8
Sector 69,2.38,1487,3,3,4,0,0,0,0,0,10,26,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,2,1,0,1,4.06,2.4
Sector 68,2.55,2011,3,3,4,0,0,0,0,0,29,30,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,2,1,0,1,3.86,1.9
Sector 68,2.3,1567,3,3,3,0,0,0,0,0,15,27,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,2,1,0,1,3.9,1.9
Sector 68,1.7,1343,2,2,3,0,0,0,0,1,14,15,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,2,1,0,1,3.9,1.9
Sector 85,3.02,2195,3,3,3,0,0,1,1,0,10,32,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,2,1,0,1,3.9,1.9
Sector 70,1.65,1224,2,2,3,0,0,0,1,0,3,3,1,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,2,1,0,1,3.8,2.2
Sector 70,1.85,1475,3,3,4,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,3,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,2,0,1,1,3.8,2.2
Sector 69,2.32,1757,3,3,2,0,0,0,1,0,11,26,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,2,1,0,1,3.88,2.4
Sector 70,2.4,2573,3,3,2,0,0,0,1,0,3,3,1,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,2,2,2,0,2,3.82,2.2
Sector 69,2.33,1757,3,3,2,0,0,0,1,0,11,26,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,2,1,0,1,3.9,2.4
Sector 70,1.7,1185,3,2,3,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,3,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,2,0,1,1,3.8,2.2
Sector 70,1.65,1185,3,2,4,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,3,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,2,0,1,1,3.8,2.2
Sector 70,2.78,2212,3,3,2,0,0,1,0,0,2,20,1,0,0,0,0,0,0,0,3,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,2,1,0,1,3.9,2.2
Sector 70,2.2,1661,3,3,2,0,1,0,0,0,2,4,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,2,0,2,3.9,2.2
Sector 70,1.81,1438,3,2,2,0,1,0,0,0,2,4,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,2,0,2,3.9,2.2
Sector 70,3,2062,4,4,2,0,0,1,1,0,2,4,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,2,1,0,1,3.8,2.2
Sector 70,1.8,1598,3,2,2,0,0,0,1,0,2,4,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,0,1,1,3.82,2.2
Sector 70,2.35,1621,3,3,2,0,0,0,1,0,2,4,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,0,2,2,3.86,2.2
Sector 70,2.97,3075,4,3,4,0,1,0,1,0,3,3,1,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,2,0,2,2,3.8,2.2
Sector 67,2.9,2320,3,3,2,0,0,0,1,0,2,4,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,2,2,0,2,3.6,2.6
Sector 71,2.15,1661,3,3,2,0,0,0,1,0,2,4,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,2,2,0,2,3.66,1.6
Sector 70,2.2,2590,3,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,2,0,1,1,3.8,2.2
Sector 70,2.3,1621,3,3,2,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,2,1,0,1,3.8,2.2
Sector 109,2.1,1466,3,3,3,0,0,0,0,0,10,27,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,2,0,2,4,2.4
Sector 102,2.4,1545,3,3,4,0,0,0,0,0,8,26,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.9,2.3
Sector 102,2,1249,2,2,3,0,0,0,0,0,6,14,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.9,2.3
Sector 102,1.85,1109,2,2,3,0,0,0,0,0,9,14,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,2,3,3.9,2.3
Sector 102,1.5,836,2,2,2,0,0,0,0,0,10,26,0,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.9,2.3
Sector 1,1.33,2000,3,3,3,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,3,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,1,0,1,3.9,1.5
Sector 89,1.65,1769,3,3,2,0,0,1,0,0,3,25,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,2,0,2,3.72,1.6
Sector 1,1.35,2004,3,3,3,0,1,1,0,1,11,20,0,0,1,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,1,1,2,3.9,1.5
Sector 104,2.35,1485,3,3,3,0,1,0,0,0,10,36,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,4.02,2.4
Sector 109,2.05,1466,3,3,4,0,0,0,0,0,18,27,0,1,0,0,0,0,0,0,2,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,2,1,1,2,4,2.4
Sector 2,1.5,1157,2,2,4,0,0,0,0,1,7,18,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,2,1,0,1,3.82,2.1
Sector 90,2.7,2250,4,4,4,0,1,1,0,0,15,25,0,1,0,0,0,0,0,0,3,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,2,2,0,2,4.1,1.8
Sector 89,1.52,1538,3,3,2,0,0,0,1,1,2,4,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,4,1.6
Sector 62,4,1848,3,3,3,0,0,0,0,0,6,25,0,0,0,0,0,0,0,1,2,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,2,2,1,1,2,3.4,3.7
Sector 62,3.99,1848,3,3,3,0,0,0,0,0,1,25,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,3.4,3.7
Sector 108,1.17,1283,2,2,2,1,0,0,0,0,4,22,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,3.8,3.1
Sector 83,1.88,2700,4,3,2,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,3.82,1.8
Sector 108,2.58,1213,2,2,4,0,0,0,0,0,5,24,0,1,0,0,0,0,0,0,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,2,1,1,2,3.7,3.1
Sector 89,1.62,1383,3,3,2,0,0,0,0,1,2,4,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,2,0,1,1,3.7,1.6
Sector 25,3.76,1406,3,3,1,0,0,0,0,1,9,14,0,0,0,1,0,0,0,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,2,1,0,1,3.8,3.7
Sector 50,4.3,2412,3,4,4,0,0,1,0,0,10,18,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.7,3.2
Sector 24,4.57,2074,4,4,3,0,0,1,0,0,7,19,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,3.8,4
Sector 104,2.6,1862,3,4,4,0,0,1,0,0,10,27,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.9,2.4
Sector 45,3.15,2320,4,4,2,0,1,1,0,0,2,4,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,2,0,2,3.6,2.9
Sector 112,4.6,2594,3,4,3,1,1,1,0,0,10,28,1,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,2,2,1,3,4,3.9
Sector 62,3.3,1396,2,2,2,1,0,0,0,0,20,32,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,2,2,1,1,2,3.8,3.7
Sector 84,2.25,1892,3,3,4,0,1,0,1,0,16,21,0,1,0,0,0,0,0,0,2,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,1,2,3.5,2.1
Sector 79,1.95,1563,2,2,2,0,0,0,0,1,0,15,0,0,0,0,0,0,0,1,2,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,2,3.8,2.4
Sector 52,3.3,2980,4,4,3,0,0,1,1,0,4,10,0,1,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,2,1,1,2,3.72,2.7
Sector 102,2.71,1715,3,3,3,1,0,0,0,0,19,26,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.9,2.3
Sector 65,3.4,1693,3,3,3,0,0,0,0,0,11,34,0,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,3.8,3.2
Sector 83,1.28,1211,3,3,3,0,0,0,0,0,5,12,0,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,3.9,1.8
Sector 89,1.25,936,2,2,2,0,0,0,1,1,2,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,3.84,1.6
Sector 24,4.6,2933,4,4,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,3.64,4
Sector 25,3.85,1995,3,3,2,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,3.86,3.7
Sector 83,1.08,927,2,2,2,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,3.74,1.8
Sector 2,1.2,1157,2,2,3,0,0,0,0,1,10,18,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,2,3.86,2.1
Sector 2,1.1,981,2,2,4,0,0,0,0,0,3,17,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,2,3.8,2.1
Sector 43,2.95,2062,3,3,4,0,1,1,0,1,3,4,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,2,1,3,4.06,3.7
Sector 43,3.71,2062,4,4,4,0,1,1,1,0,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,2,1,3,3.74,3.7
Sector 38,2.91,1856,4,4,4,0,1,0,1,0,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,2,2,4,3.68,2.9
Sector 43,3.5,2784,4,4,4,0,1,1,0,1,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,2,1,3,3.96,3.7
Sector 57,1.55,1547,3,3,4,0,1,0,0,0,2,3,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,4.02,2.8
Sector 51,2.51,1650,3,3,3,0,1,0,1,1,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,3,3,3.72,2.9
Sector 57,2.6,2441,4,4,2,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,2,2,3.7,2.8
Sector 27,3.5,1200,3,3,2,0,1,0,0,0,2,14,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1,2,3.9,3.8
Sector 54,3.5,2300,3,3,4,0,1,1,0,0,4,11,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,2,3,3.84,3.8
Sector 86,2.4,1700,3,3,2,0,0,0,0,0,12,19,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,2,2,0,2,4,2.1
Sector 90,2.6,2000,4,4,4,0,0,0,0,0,13,29,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,2,2,0,2,4,1.8
Sector 90,2,1650,3,3,4,0,0,0,0,0,15,29,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,2,2,0,2,3.88,1.8
Sector 82,3.7,1950,4,4,4,0,0,0,0,0,29,32,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,2,2,0,2,4.1,2.3
Sector 90,2,1700,3,3,3,0,0,1,0,0,10,19,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,2,2,0,2,4.1,1.8
Sector 92,2.5,1300,3,3,3,0,1,0,0,0,6,19,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,4.2,1.8
Sector 86,2.4,1300,3,3,3,0,0,0,0,0,6,19,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,4,2.1
Sector 90,2,1500,3,3,4,0,1,0,0,0,16,29,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,2,1,0,1,4.04,1.8
Sector 90,2.5,2130,4,4,4,0,0,0,0,0,15,29,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,2,2,0,2,3.98,1.8
Sector 90,2,1580,3,3,4,0,0,0,0,0,9,29,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,2,1,0,1,3.88,1.8
Sector 90,1.9,1740,3,3,3,0,1,1,0,0,11,19,0,0,0,0,0,0,0,0,3,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,2,1,0,1,4.1,1.8
Sector 90,1.9,1300,3,3,3,0,1,1,0,0,5,19,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,2,1,0,1,4.1,1.8
Sector 90,2.15,1300,3,3,3,0,0,0,0,0,5,19,0,1,0,0,0,0,0,0,3,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,2,1,1,2,4.1,1.8
Sector 52,2.85,1701,3,4,4,1,1,0,0,1,4,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,2,1,3,3.62,2.7
Sector 102,2.05,1349,2,2,2,0,0,0,0,0,12,26,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.9,2.3
Sector 102,2.8,1574,3,3,3,0,0,0,0,0,4,26,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.9,2.3
Sector 91,2.45,2189,4,4,3,0,1,0,0,0,14,21,0,0,0,0,0,0,0,0,3,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,2,1,0,1,3.8,2.2
Sector 93,1.88,1300,3,3,4,0,0,1,0,0,1,4,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,3.6,1.2
Sector 59,5,1500,3,3,3,0,1,0,0,0,14,33,0,1,0,0,0,0,0,0,3,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2,1,0,1,3.4,4.9
Sector 91,2.05,1787,3,3,3,0,1,0,0,0,13,21,0,0,0,0,0,0,0,0,3,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,2,1,0,1,3.8,2.2
Sector 90,2.15,1600,3,3,3,0,1,0,0,0,18,29,0,1,0,0,0,0,0,0,3,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,2,1,0,1,4,1.8
Sector 92,2.65,2083,4,4,3,0,1,0,0,0,2,4,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,2,2,0,2,3.7,1.8
Sector 67,4.3,2430,4,5,4,0,0,1,0,0,11,18,0,0,0,0,0,0,0,1,3,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,2,2,0,2,3.8,2.6
Sector 85,3.9,2000,4,4,4,0,0,1,0,0,8,30,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,2,2,2,0,2,4.06,1.9
Sector 43,2.75,1700,3,3,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,2,1,0,1,1,3.78,3.7
Sector 72,4.4,1849,3,3,3,0,0,1,0,0,21,40,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,2,2,0,2,4,3.3
Sector 86,2.3,1600,3,3,3,0,0,0,0,0,5,19,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,2,0,2,4,2.1
Sector 93,1.8,1400,3,3,4,0,0,1,0,0,4,4,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,3.6,1.2
Sector 81,5,2000,4,4,4,0,1,1,0,0,15,29,0,1,0,0,0,0,0,0,3,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,4.2,2.7
Sector 84,1.75,1875,3,3,3,0,0,1,0,0,4,19,1,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,2,1,1,2,3.8,2.1
Sector 56,1.65,1083,2,2,2,1,0,0,0,0,5,10,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,2,1,1,2,3.9,2.6
Sector 4,0.6,697,3,2,1,0,0,0,0,0,5,13,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,3.8,1.3
Sector 104,2.4,1620,2,2,2,0,0,0,0,1,10,29,1,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,2,1,0,1,4.2,2.4
Sector 57,2.6,1650,3,3,4,0,1,0,0,1,4,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,2,3.74,2.8
Sector 61,2,1111,2,2,2,1,0,0,0,0,7,22,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,2,1,0,1,3.6,2.7
Sector 45,2.95,2062,3,3,3,1,1,0,0,1,0,3,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,3.68,2.9
Sector 43,4.15,2269,4,4,4,1,1,1,0,1,0,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2,1,3,3.92,3.7
Sector 31,2.9,1753,3,3,4,0,1,0,1,1,2,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,2,1,3,3.74,3.9
Sector 43,3.25,2062,4,4,4,0,1,1,1,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,2,0,2,1,3,3.78,3.7
Sector 57,2.7,1701,3,3,4,0,1,1,1,0,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,2,1,3,3.86,2.8
Sector 55,3.99,2269,5,4,4,0,1,1,0,1,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,2,1,3,1,4,4,3.1
Sector 52,2.25,1701,3,3,4,0,1,1,1,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,2,3.7,2.7
Sector 50,1.62,963,2,2,1,1,0,0,0,0,5,12,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,2,1,0,1,3.8,3.2
Sector 43,3.5,2500,4,4,2,0,1,1,0,0,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,2,3.82,3.7
Sector 53,3.3,1430,3,3,3,1,0,0,0,0,5,14,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,2,0,1,1,4.2,3.6
Sector 92,2.5,1300,4,4,3,0,1,1,0,1,2,4,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,2,2,0,2,3.7,1.8
Sector 66,4.3,2231,4,5,4,0,0,1,0,0,9,12,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,2,2,0,2,3.6,3.7
Sector 70,1.91,1315,2,2,3,0,0,1,0,0,9,20,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,2,1,0,1,3.9,2.2
Sector 60,3.98,1894,3,4,4,0,0,1,0,0,10,39,0,0,1,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,2,2,0,2,4,3.5
Sector 60,2.86,1466,2,2,2,1,0,0,0,0,10,39,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,2,1,0,1,4,3.5
Sector 68,1.9,1373,3,2,3,1,0,0,0,0,23,35,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,2,1,2,3,3.7,1.9
Gwal Pahari,1.9,1324,3,3,2,0,1,1,0,0,4,4,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,2,3.9,1.8
Sector 49,5,2093,3,4,3,0,0,1,0,1,14,14,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,2,4,3.2
Sector 86,2.37,1660,3,3,4,0,0,0,0,0,15,19,0,1,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,2,2,3,5,4,2.1
